std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,일반제품에 비해 가격이 비싸서,일반제품에 비해 가격이 비싸서,14.3,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,"판매처, 품목 등 환경마크 인증제품에 대한 정보가 부족해서","판매처, 품목 등 환경마크 인증제품에 대한 정보가 부족해서",12.9,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,일반제품 대비 디자인 및 성능이 떨어져서,일반제품 대비 디자인 및 성능이 떨어져서,8.2,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,일반제품에 비해 우수성을 알지 못해서,일반제품에 비해 우수성을 알지 못해서,4.3,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,주로 가는 매장에 환경마크 인증제품이 없어서,주로 가는 매장에 환경마크 인증제품이 없어서,3.6,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_비구매이유,환경표지 인증제품 비구매 이유,구매 장벽,2016,기타,기타,0.4,%,279,False,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,"환경마크 인증제품을 구매하지 않은 이유(응답자 특성별 교차분석, 전체 기준 1순위 응답)",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,70,70,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,생활용품,생활용품,77.4,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,개인 위생용품,개인 위생용품,59.1,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,전자제품,전자제품,24.4,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,건축자재 및 인테리어용품,건축자재 및 인테리어용품,17.6,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,사무용품,사무용품,12.6,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,가구제품,가구제품,6.4,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,서비스상품,서비스상품,2.0,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_구매경험제품,환경표지 인증제품 구매경험 제품,구매 경험,2016,기타,기타,0.8,%,499,True,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,환경마크 인증제품 구매 경험 제품의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,73,73,high,,
환경표지_주구매경로,환경표지 인증제품 주 구매경로,구매 경로,2016,대형마트,대형마트,66.5,%,499,False,환경마크 인증제품을 주로 구매하는 경로,,환경마크 인증제품을 주로 구매하는 경로,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,75,75,high,,
환경표지_주구매경로,환경표지 인증제품 주 구매경로,구매 경로,2016,친환경제품 전문매장,친환경제품 전문매장,18.2,%,499,False,환경마크 인증제품을 주로 구매하는 경로,,환경마크 인증제품을 주로 구매하는 경로,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,75,75,high,,
환경표지_주구매경로,환경표지 인증제품 주 구매경로,구매 경로,2016,중/소형 슈퍼마켓,중/소형 슈퍼마켓,7.4,%,499,False,환경마크 인증제품을 주로 구매하는 경로,,환경마크 인증제품을 주로 구매하는 경로,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,75,75,high,,
환경표지_주구매경로,환경표지 인증제품 주 구매경로,구매 경로,2016,인터넷,인터넷,6.6,%,499,False,환경마크 인증제품을 주로 구매하는 경로,,환경마크 인증제품을 주로 구매하는 경로,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,75,75,high,,
환경표지_주구매경로,환경표지 인증제품 주 구매경로,구매 경로,2016,편의점,편의점,1.2,%,499,False,환경마크 인증제품을 주로 구매하는 경로,,환경마크 인증제품을 주로 구매하는 경로,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,75,75,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,나와 가족의 건강과 안전을 위해서,나와 가족의 건강과 안전을 위해서,61.9,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,우리 사회의 환경보호에 도움이 되기 위해서,우리 사회의 환경보호에 도움이 되기 위해서,16.2,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,자녀의 친환경소비생활 교육을 위해서,자녀의 친환경소비생활 교육을 위해서,13.6,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,특별한 이유 없이 샀는데 환경마크가 붙어 있었음,특별한 이유 없이 샀는데 환경마크가 붙어 있었음,6.4,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,다른 유사제품보다 가격이 저렴해서,다른 유사제품보다 가격이 저렴해서,1.4,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_구매이유,환경표지 인증제품 구매 이유,구매 동기,2016,다른 유사제품보다 구매 혜택이 많아서,다른 유사제품보다 구매 혜택이 많아서,0.4,%,499,False,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,환경마크 인증제품을 선택한 가장 주된 이유(1순위 응답),,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,80,80,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,매우 중요하게 고려,매우 중요하게 고려,30.3,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,다소 중요하게 고려,다소 중요하게 고려,51.3,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,보통임,보통임,15.0,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,별로 중요하게 고려하지 않음,별로 중요하게 고려하지 않음,2.6,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,전혀 중요하게 고려하지 않음,전혀 중요하게 고려하지 않음,0.8,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,고려,고려,81.6,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,보통,보통,15.0,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_환경영향최소화중요도,환경표지_환경영향최소화중요도,구매 의향,2016,고려 안함,고려 안함,3.4,%,499,False,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,환경마크 인증제품 구매 시 고려요인 중 ‘제품 생산 시 환경 영향 최소화’에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,83,83,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,매우 그렇다,매우 그렇다,10.2,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,다소 그렇다,다소 그렇다,27.5,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,비슷하다,비슷하다,17.6,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,별로 그렇지 않다,별로 그렇지 않다,36.9,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,전혀 그렇지 않다,전혀 그렇지 않다,7.8,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,긍정,긍정,37.7,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,보통,보통,17.6,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2016,부정,부정,44.7,%,499,False,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,구매 경험자가 구매한 ‘환경마크’ 인증제품이 동일 용도의 일반제품과 비교해 어떠한지에 대한 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,90,90,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,매우 만족,매우 만족,8.0,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,다소 만족,다소 만족,77.4,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,다소 불만족,다소 불만족,12.0,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,매우 불만족,매우 불만족,2.6,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,만족,만족,85.4,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_만족도,환경표지_만족도,신뢰도,2016,불만족,불만족,14.6,%,499,False,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,환경마크 인증제품에 대해 전반적으로 얼마나 만족하는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,98,98,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,매우 크다,매우 크다,12.2,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,어느 정도 있다,어느 정도 있다,81.2,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,별로 없다,별로 없다,5.6,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,전혀 없다,전혀 없다,1.0,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,* 있음 *,* 있음 *,93.4,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_재구매의향,환경표지 인증제품 재구매 의향,구매 의향,2016,* 없음 *,* 없음 *,6.6,%,499,False,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,환경마크 인증제품을 다시 구매할 의향이 얼마나 있는지,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,100,100,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,매우 신뢰한다,매우 신뢰한다,12.4,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,다소 신뢰한다,다소 신뢰한다,65.3,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,별로 신뢰하지 않는다,별로 신뢰하지 않는다,21.8,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,전혀 신뢰하지 않는다,전혀 신뢰하지 않는다,0.5,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,신뢰함,신뢰함,77.7,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2016,불신,불신,22.3,%,1000,False,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,"환경마크 인증제품이 친환경적이라는 점을 얼마나 신뢰하는지에 대한 문항이며, 응답자 특성별 교차분석 표의 전체 기준 응답 분포를 읽음.",,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,103,103,high,,
환경표지_우선구매의향,환경표지 인증제품 우선 구매 의향,구매 의향,2016,있음,있음,75.9,%,1000,False,환경마크 인증제품을 우선적으로 구매할 의향이 얼마나 있는지에 대한 문항의 전체 기준 응답 분포,,환경마크 인증제품을 우선적으로 구매할 의향이 얼마나 있는지에 대한 문항의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,110,110,high,,
환경표지_우선구매의향,환경표지 인증제품 우선 구매 의향,구매 의향,2016,없음,없음,24.1,%,1000,False,환경마크 인증제품을 우선적으로 구매할 의향이 얼마나 있는지에 대한 문항의 전체 기준 응답 분포,,환경마크 인증제품을 우선적으로 구매할 의향이 얼마나 있는지에 대한 문항의 전체 기준 응답 분포,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,110,110,high,,
환경표지_우선구매이유,환경표지 인증제품 우선 구매 이유,구매 동기,2016,사용자의 건강에 도움이 됨,사용자의 건강에 도움이 됨,43.3,%,759,False,환경마크 제품 우선 구매 이유,,환경마크 제품 우선 구매 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,112,112,high,,
환경표지_우선구매이유,환경표지 인증제품 우선 구매 이유,구매 동기,2016,사용자의 안전에 도움이 됨,사용자의 안전에 도움이 됨,28.5,%,759,False,환경마크 제품 우선 구매 이유,,환경마크 제품 우선 구매 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,112,112,high,,
환경표지_우선구매이유,환경표지 인증제품 우선 구매 이유,구매 동기,2016,제품을 만들 때 환경에 미치는 피해를 줄임,제품을 만들 때 환경에 미치는 피해를 줄임,21.7,%,759,False,환경마크 제품 우선 구매 이유,,환경마크 제품 우선 구매 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,112,112,high,,
환경표지_우선구매이유,환경표지 인증제품 우선 구매 이유,구매 동기,2016,제품을 사용할 때 환경에 미치는 피해를 줄임,제품을 사용할 때 환경에 미치는 피해를 줄임,6.5,%,759,False,환경마크 제품 우선 구매 이유,,환경마크 제품 우선 구매 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,112,112,high,,
환경표지_우선비구매이유,환경표지_우선비구매이유,구매 장벽,2016,다른 제품보다 비싸서,다른 제품보다 비싸서,35.3,%,241,False,환경마크 제품을 우선 구매하지 않는 이유,,환경마크 제품을 우선 구매하지 않는 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,114,114,high,,
환경표지_우선비구매이유,환경표지_우선비구매이유,구매 장벽,2016,친환경이 아닌 것 같아서(믿지 못해서),친환경이 아닌 것 같아서(믿지 못해서),30.3,%,241,False,환경마크 제품을 우선 구매하지 않는 이유,,환경마크 제품을 우선 구매하지 않는 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,114,114,high,,
환경표지_우선비구매이유,환경표지_우선비구매이유,구매 장벽,2016,환경에 관심이 적어서,환경에 관심이 적어서,22.0,%,241,False,환경마크 제품을 우선 구매하지 않는 이유,,환경마크 제품을 우선 구매하지 않는 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,114,114,high,,
환경표지_우선비구매이유,환경표지_우선비구매이유,구매 장벽,2016,구매할 수 있는 친환경제품이 별로 없어서,구매할 수 있는 친환경제품이 별로 없어서,12.4,%,241,False,환경마크 제품을 우선 구매하지 않는 이유,,환경마크 제품을 우선 구매하지 않는 이유,,2016년 친환경제품 및 정책 국민인지도 조사 보고서.pdf,114,114,high,,
