review_priority,review_reasons,source_locator,std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures,prev_value,yoy_delta,flag_jump,flag_mismatch,mismatch_verdict,mismatch_reason,sum_total,flag_sum_violation
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.81,그린카드_전반만족도,그린카드 전반 만족도,구매 경험,2019,매우 불만족,매우 불만족,0.0,%,,False,그린카드에 대한 전반적 만족도,,그린카드에 대한 전반적 만족도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,81,81,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.81,그린카드_전반만족도,그린카드 전반 만족도,구매 경험,2019,만족,만족,87.8,%,,False,그린카드에 대한 전반적 만족도,,그린카드에 대한 전반적 만족도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,81,81,high,,,88.6,-0.8,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.81,그린카드_전반만족도,그린카드 전반 만족도,구매 경험,2019,불만족,불만족,12.2,%,,False,그린카드에 대한 전반적 만족도,,그린카드에 대한 전반적 만족도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,81,81,high,,,11.4,0.8,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,매우 그렇다,매우 그렇다,24.4,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,27.8,-3.4,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,다소 그렇다,다소 그렇다,35.6,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,39.2,-3.6,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,비슷/차이 없다,비슷/차이 없다,37.8,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,31.6,6.2,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,별로 그렇지 않다,별로 그렇지 않다,2.2,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,1.3,0.9,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,전혀 그렇지 않다,전혀 그렇지 않다,0.0,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,[그렇다],[그렇다],60.0,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,67.0,-7.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,[비슷하다],[비슷하다],37.8,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,31.6,6.2,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.76,대중교통_적극이용,대중교통 적극 이용,환경 인식,2019,[그렇지 않다],[그렇지 않다],2.2,%,,False,대중교통 적극 이용의 연도별 전체 행,,대중교통 적극 이용,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,76,76,high,,,1.3,0.9,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,매우 그렇다,매우 그렇다,28.9,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,31.6,-2.7,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,다소 그렇다,다소 그렇다,51.1,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,46.8,4.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,비슷/차이 없다,비슷/차이 없다,20.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,21.5,-1.5,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,별로 그렇지 않다,별로 그렇지 않다,0.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,전혀 그렇지 않다,전혀 그렇지 않다,0.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,[그렇다],[그렇다],80.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,78.4,1.6,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,[비슷하다],[비슷하다],20.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,21.5,-1.5,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.78,소비생활_친환경적변화,소비생활 친환경적 변화,환경 인식,2019,[그렇지 않다],[그렇지 않다],0.0,%,,False,소비생활 친환경적 변화에 대한 연도별 전체 응답 분포,,소비생활 친환경적 변화,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,78,78,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,매우 그렇다,매우 그렇다,40.0,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,35.4,4.6,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,다소 그렇다,다소 그렇다,41.1,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,43.0,-1.9,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,비슷/차이 없다,비슷/차이 없다,16.7,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,19.0,-2.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,별로 그렇지 않다,별로 그렇지 않다,2.2,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,2.5,-0.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,전혀 그렇지 않다,전혀 그렇지 않다,0.0,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,그렇다,그렇다,81.1,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,78.4,2.7,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,비슷하다,비슷하다,16.7,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,19.0,-2.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.77,에너지절약_실천정도,에너지 절약 실천 정도,환경 인식,2019,그렇지 않다,그렇지 않다,2.2,%,,False,에너지 절약실천에 대한 연도별 전체 응답 분포,,에너지 절약실천,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,77,77,high,,,2.5,-0.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,매우 기여한다,매우 기여한다,17.8,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,17.3,0.5,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,다소 기여한다,다소 기여한다,69.1,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,66.7,2.4,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,별로 기여하지 않는다,별로 기여하지 않는다,12.7,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,15.7,-3.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,전혀 기여하지 않는다,전혀 기여하지 않는다,0.4,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,0.2,0.2,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,[기여],[기여],86.9,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,84.0,2.9,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.47,저탄소제품_온실가스감축기여도,저탄소제품의 온실가스 감축 기여도,환경 인식,2019,[비기여],[비기여],13.1,%,,False,저탄소제품 온실가스 감축에 대한 기여도,,저탄소제품 온실가스 감축에 대한 기여도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,47,47,high,,,15.9,-2.8,,,,,200.0,True
medium,flag_jump,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.29,저탄소제품_인지도,저탄소제품 로고 인지도,환경 인식,2019,본 적은 있다,본 적은 있다,26.6,%,,False,환경성적표지(저탄소제품 포함) 인증마크 인지도,,환경성적표지(저탄소제품 포함) 인증마크 인지도,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,29,29,high,,,50.8,-24.2,True,,,,100.0,
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,매우 관심 있다,매우 관심 있다,31.2,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,28.0,3.2,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,다소 관심 있다,다소 관심 있다,60.3,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,63.0,-2.7,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,별로 관심 없다,별로 관심 없다,7.9,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,8.4,-0.5,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,전혀 관심 없다,전혀 관심 없다,0.6,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,0.6,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,[관심],[관심],91.5,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,91.0,0.5,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.58,친환경제품_관심도,친환경제품 관심도,환경 인식,2019,[무관심],[무관심],8.5,%,,False,친환경제품 관심도,,친환경제품 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,58,58,high,,,9.0,-0.5,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,매우 그렇다,매우 그렇다,30.0,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,34.2,-4.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,다소 그렇다,다소 그렇다,34.4,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,34.2,0.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,비슷/차이 없다,비슷/차이 없다,33.3,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,29.1,4.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,별로 그렇지 않다,별로 그렇지 않다,1.1,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,1.3,-0.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,전혀 그렇지 않다,전혀 그렇지 않다,1.1,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,1.3,-0.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,[그렇다],[그렇다],64.4,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,68.4,-4.0,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,[비슷하다],[비슷하다],33.3,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,29.1,4.2,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.74,친환경제품_관심증가,친환경제품 관심 증가,환경 인식,2019,[그렇지 않다],[그렇지 않다],2.2,%,,False,친환경제품 관심 증가의 연도별 전체 행,,친환경제품 관심 증가,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,74,74,high,,,2.6,-0.4,,,,,199.8,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,매우 그렇다,매우 그렇다,26.7,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,30.4,-3.7,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,다소 그렇다,다소 그렇다,41.1,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,40.5,0.6,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,비슷/차이 없다,비슷/차이 없다,30.0,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,26.6,3.4,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,별로 그렇지 않다,별로 그렇지 않다,2.2,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,2.5,-0.3,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,전혀 그렇지 않다,전혀 그렇지 않다,0.0,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,0.0,0.0,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,그렇다,그렇다,67.8,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,70.9,-3.1,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,비슷하다,비슷하다,30.0,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,26.6,3.4,,,,,200.0,True
medium,flag_sum_violation,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf p.75,친환경제품_우선구매,친환경제품 우선 구매,구매 의향,2019,그렇지 않다,그렇지 않다,2.2,%,,False,친환경제품을 우선적으로 구매한다에 대한 연도별 전체 응답 분포,,친환경제품 우선 구매,,2022년 환경성적표지 및 그린카드 국민 인지도 조사_결과보고서.pdf,75,75,high,,,2.5,-0.3,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.88,친환경제품_확산대책,친환경제품 확산 대책,정책/확산,2019,신뢰할 수 있는 우수 친환경제품에 대한 정보 제공,신뢰할 수 있는 우수 친환경제품에 대한 정보 제공,30.1,%,,False,친환경제품 확산을 위한 대책(1순위 응답) 연도별 전체 행,,친환경제품 확산을 위한 대책(1순위 응답),,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,88,88,high,,,30.3,-0.2,,,,,91.7,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.88,친환경제품_확산대책,친환경제품 확산 대책,정책/확산,2019,"친환경제품의 품질, 성능, 디자인 개선","친환경제품의 품질, 성능, 디자인 개선",24.2,%,,False,친환경제품 확산을 위한 대책(1순위 응답) 연도별 전체 행,,친환경제품 확산을 위한 대책(1순위 응답),,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,88,88,high,,,23.7,0.5,,,,,91.7,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.88,친환경제품_확산대책,친환경제품 확산 대책,정책/확산,2019,다양한 유형의 친환경제품 출시,다양한 유형의 친환경제품 출시,23.1,%,,False,친환경제품 확산을 위한 대책(1순위 응답) 연도별 전체 행,,친환경제품 확산을 위한 대책(1순위 응답),,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,88,88,high,,,25.1,-2.0,,,,,91.7,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.88,친환경제품_확산대책,친환경제품 확산 대책,정책/확산,2019,친환경제품을 방치한 기업의 허위·과대광고 단속,친환경제품을 방치한 기업의 허위·과대광고 단속,10.2,%,,False,친환경제품 확산을 위한 대책(1순위 응답) 연도별 전체 행,,친환경제품 확산을 위한 대책(1순위 응답),,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,88,88,high,,,9.9,0.3,,,,,91.7,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.88,친환경제품_확산대책,친환경제품 확산 대책,정책/확산,2019,친환경제품 구매 편의를 위한 매장 확대,친환경제품 구매 편의를 위한 매장 확대,4.1,%,,False,친환경제품 확산을 위한 대책(1순위 응답) 연도별 전체 행,,친환경제품 확산을 위한 대책(1순위 응답),,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,88,88,high,,,3.8,0.3,,,,,91.7,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.41,환경문제_관심도,환경문제 관심도,환경 인식,2019,매우 관심 있다,매우 관심 있다,30.8,%,,False,환경문제 관심도,,환경문제 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,41,41,high,,,24.6,6.2,,,,,200.0,True
medium,flag_sum_violation,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf p.41,환경문제_관심도,환경문제 관심도,환경 인식,2019,다소 관심 있다,다소 관심 있다,63.1,%,,False,환경문제 관심도,,환경문제 관심도,,2022년 친환경제품 및 정책 국민 인지도 조사_결과보고서.pdf,41,41,high,,,63.3,-0.2,,,,,200.0,True
